rrul,TCP upload BE,TCP download EF,TCP download BE,TCP download avg,TCP totals,TCP upload avg,TCP upload CS5,TCP download BK,TCP upload EF,TCP upload BK,Ping (ms) UDP EF,Ping (ms) avg,TCP download CS5,TCP download sum,Ping (ms) UDP BE,TCP upload sum,Ping (ms) ICMP,Ping (ms) UDP BK
14.4,28.70296599433625,2.8582519852160124,3.881186303866421,6.878104804489354,128.50967122590424,25.249313001986703,18.935731360722517,14.56088050787988,10.802026166963143,42.55652848592491,154.60514622345818,157.41316870462373,6.2121004209951005,27.512419217957415,154.9521110487112,100.99725200794681,165.17943303500792,154.91598451131762
14.600000000000001,29.130515710314864,2.7164924407552733,3.672586034943423,5.878119208325584,126.55327920471535,25.760200592853252,20.304383269649794,11.125129981910804,12.519604355572229,41.086299035876124,159.72543505053108,161.55986627170734,5.998268375692836,23.512476833302337,160.32604200453707,103.04080237141301,166.17642625231912,160.01156177944202
14.8,29.07513108985151,2.6167103569651387,3.729553154534243,6.117445057519074,116.83469842506474,23.091229548747112,21.09000763348624,11.594184412642116,13.49310853422361,28.70667093742708,167.2556097800407,167.62927119627787,6.529332305934799,24.469780230076296,168.26038699336786,92.36491819498845,167.3358649729492,167.6652230387537
15.0,35.5588027612844,2.947041906989876,3.7439595291987326,7.318871694841425,126.01042670646186,24.18373498177404,19.73198087530062,14.898308182618807,13.235965720871903,28.208190569639243,168.7580392495906,168.92171707485952,7.686177160558282,29.2754867793657,169.2674816266759,96.73493992709616,169.15652076428503,168.50482665888651
15.200000000000001,36.70839118879713,2.4733576412697134,3.580919833590132,5.714465497638749,121.27617026626058,24.604577068926396,20.497082091235953,12.41667619367364,13.168901453391902,28.043933542280598,170.27050407329037,170.345042387607,4.38690832202151,22.857861990554994,170.61528601304585,98.41830827570558,170.46440954661574,170.02996991747602
15.4,30.858716482126006,2.902580208558911,3.5973435405371137,6.358291584201643,119.1463438686563,23.42829438296243,21.262183307171284,12.430467453487784,13.215010989932138,28.377266752620297,171.79254150600485,172.36800758933504,6.502775134222764,25.433166336806572,172.3151614937701,93.71317753184972,173.1420718091705,172.2222555483947
15.600000000000001,29.350879153788675,2.796560918265726,3.3634563016073074,6.0607368442785585,115.98550871176577,22.935640333662885,20.895021488096326,12.02191098194848,13.4306999352209,28.065960757545636,174.8293223898115,174.5972172225652,6.06101917529272,24.242947377114234,174.56557167869704,91.74256133465154,174.26650129702452,174.72747352472777
15.8,28.345924773309456,2.398332817669905,3.5811983710621265,5.973692952791824,114.27946600634205,22.59617354879369,20.920312277122157,13.415747006953476,13.517854909753455,27.60060223498969,178.23857294749985,177.22146828663944,4.499493615481789,23.894771811167296,176.98341436965705,90.38469419517476,176.37217648300611,177.29170934639473
16.0,28.222395300908865,2.5062281526008667,3.3861824410263366,7.928215539795022,133.87002976220052,25.53929190075511,21.332329471908054,17.83775149070051,11.677387326334774,40.92505550386874,176.09928884640405,176.05322049847567,7.982700074852374,31.712862159180087,175.04923444550087,102.15716760302044,177.72202946254785,175.34232923944987
16.2,38.55488907175355,3.280523242015417,3.5259217051159637,6.549967880285524,131.51901469616007,26.329785793754493,21.758488240078275,14.492190209363391,9.836919742916091,35.168846120270054,175.20622046020299,173.4336487575123,4.901236364647326,26.199871521142096,174.33862539868687,105.31914317501797,169.58042712711577,174.6093220440435
16.400000000000002,38.22703654158728,2.506481062320809,3.9780760670673487,5.800212440834878,121.55584320770889,24.588748361092343,22.433375699094363,12.698448729884928,8.847248229144139,28.847332974543587,177.82711449352612,177.59854957946146,4.017843904066427,23.200849763339512,177.11751637462686,98.35499344436937,178.23050431520142,177.2190631344915
16.6,28.29889849860482,2.5908691715708465,3.6194109714001392,6.529105009736139,115.64665909373645,22.382559763697973,24.23729561143301,14.70707355985078,8.702266983553553,28.291777961200513,180.14060172029184,179.84363164744286,5.199066336122791,26.116420038944558,179.59304110488702,89.53023905479189,180.20995802538775,179.43092573920484
16.8,27.01146624799519,2.6621154254467383,3.0977998912578903,6.702944264505744,121.33100070938072,23.629805912839434,25.276055963701218,14.558331788859999,8.557285565131687,33.67441587452964,182.1099396628623,181.788964586239,6.493529952458347,26.811777058022976,181.73568443831903,94.51922365135773,182.09537812584148,181.2148561179331
17.0,26.65547092594325,3.2875931216232903,3.483378110836592,7.598139410825834,128.59494734152563,24.550597424555573,25.020646249824846,17.646955657731137,8.779784564181417,37.74648795827277,176.01883019649532,177.0626661894205,5.974630753112317,30.392557643303338,175.71070862951586,98.20238969822229,181.31251895697272,175.20860697469814
17.2,30.82656353011424,3.033736869950636,4.2013380355982415,8.020235221957783,124.6519253704225,23.142746120647843,20.31245282279684,19.94889462429569,9.087476971369497,32.344491158310795,165.42904184391665,165.60020137453796,4.896971357986567,32.08094088783113,165.3224940861906,92.57098448259137,166.347659115324,165.30161045272064
17.400000000000002,30.91586475844045,2.9967639364317686,3.6367525184273237,7.8367143661599,125.17122104694765,23.456090895577013,22.742626317898004,18.24624753087818,9.311919063832145,30.85395344213745,167.7357460209259,167.53011836657666,6.467093478902331,31.3468574646396,167.10000875913386,93.82436358230805,168.16654343457324,167.11817525167365
17.6,25.174893053312122,3.6534458152184928,3.946486639596672,8.165742105019973,126.24546757603001,23.395624788987526,24.20164157082694,17.63649605978806,9.376047249873146,34.8299172819379,169.59048004982748,169.02275103343405,7.426539905476671,32.66296842007989,168.66524299425728,93.5824991559501,169.15993256851166,168.67534852113974
17.8,19.973644139949,3.7665456132145425,4.198578417508339,8.088349579994171,130.5128182032918,24.539854970828785,25.46742879354095,19.379594855405127,9.440175512360973,43.27817143746421,169.92959891461473,169.86076526983447,5.008679433848672,32.353398319976684,169.6757487024617,98.15941988331514,170.15185923291725,169.68585422934416
18.0,23.735008693472953,3.4376409636550136,4.011167546498866,8.773895855607686,129.80638764118567,23.677701054688733,25.801706564076863,22.451437875358383,11.18209012493269,33.99199883627242,171.17392510496822,170.76096771567495,5.195337036918482,35.09558342243074,170.48478443725637,94.71080421875493,171.0,170.38516132047522
18.2,26.27971871794422,3.3370715846528385,4.235631539665592,8.707947784969647,135.18986217370943,25.089517758457713,31.01720743143658,21.652137682128465,12.903404670531993,30.15774021391806,173.04262696366777,171.6009371686293,5.606950333431691,34.83179113987859,171.16598312332684,100.35807103383085,171.29995158414323,170.89518700337925
18.400000000000002,25.941843853313404,3.6992804532973262,4.406673804900681,7.453926731133591,137.822110050991,27.001600781614158,41.73727120562505,14.29316242340231,11.214515259673172,29.112772807845005,179.25693134307016,177.92781044002953,7.416590242934049,29.815706924534364,178.62777714027334,108.00640312645663,175.09669943998037,178.72983383679423
18.6,25.30293643578992,4.274594194161464,4.3,8.69238014559363,146.2390405399538,27.86737998939482,35.4847170752467,20.468131241444453,9.525627862126942,41.15623858441572,186.19752403430527,187.20695107834962,5.7267951467686,34.76952058237452,186.55527494816488,111.46951995757928,189.1747619400431,186.90024339088515
18.8,24.313192876299304,4.258157822839677,4.4068234492319425,9.033478415628919,130.32179515722953,23.546970373678466,25.688517630598092,22.158618288877783,9.595141940836754,34.59102904697971,185.8484340785262,187.48116724543968,5.310314101566271,36.133913662515674,186.18138883175487,94.18788149471386,191.3688762092698,186.52596986220777
19.0,25.186427231499337,4.003509872945974,4.519937027573156,6.631163071748249,112.1731684875756,21.412129050145648,17.823763127145895,12.04713759693543,12.452286257685596,30.186039584251766,185.00291584230695,183.620746728428,5.954067789538434,26.524652286992996,185.15034089076494,85.64851620058259,178.8889619932189,185.44076818742116
19.200000000000003,27.836734813430134,4.549009215395619,4.4917092384976955,6.373502804937207,138.4469991223611,28.23824697565307,28.67906540809337,9.970178318992614,12.483484419696241,43.95370326139253,181.2946023049006,180.28862006319605,6.483114446862897,25.494011219748828,181.05948553182446,112.95298790261228,177.6443918104502,181.15600060560894
19.400000000000002,20.74183376246335,5.479803142725864,5.75180941931428,10.21044010711553,127.77069915663546,21.732234682043334,21.480646852683726,22.696588547143307,10.90290184054476,33.8035562724815,177.9456950542293,176.82919404559587,6.913559319278676,40.84176042846212,177.45450092432318,86.92893872817334,174.47959245808764,177.43698774574335
19.6,14.514768986164107,7.105457371799626,6.269731393562697,8.201128861737045,112.45759791908205,19.91327061803347,24.302521696797342,12.370889367190967,9.575290592310827,31.260501196861593,175.25900334947755,173.82273525182978,7.058437314394887,32.80451544694818,174.60374688815625,79.65308247213387,170.85017385562585,174.57801691405942
19.8,17.752295176520192,5.025455994269475,6.610660669032906,7.2652389762895515,126.40650486845915,24.33638724082524,29.741779218916015,9.831359789151078,12.088112905855183,37.76336166200956,173.15183423434524,172.2622372018103,7.593479452704747,29.060955905158206,172.70460127739912,97.34554896330096,170.15627201358197,173.03624128191484
20.0,20.989821366876278,5.323649564886229,4.917112868058466,8.209401796009402,131.1268634859957,24.57231407548952,28.84061647818436,13.474112550055986,13.255435075969256,35.20338338092819,171.41238674892898,171.5479937268321,9.122732201036929,32.83760718403761,171.3138206266719,98.28925630195808,171.29817243664482,172.1675950950826
20.200000000000003,21.12750855400774,6.177852987053039,6.663587453388608,8.689656142344747,127.55831438755813,23.199922454544787,28.47838495847368,14.870521311912569,11.382671288100163,31.81112501759756,172.61424179313062,172.72570294677934,7.046662817024774,34.75862456937899,172.52384018217884,92.79968981817915,173.0,172.76472981180783
20.400000000000002,19.81848749767187,7.198653519362161,7.689705357252792,8.223741633127565,135.19379602271903,25.574707372552194,29.04650138144646,12.576966129137482,9.509907500231071,43.923933110859366,174.10399244877865,173.74072057891763,5.429641526757829,32.89496653251026,173.75457927876482,102.29882949020877,173.5432883837524,173.56102220437464
20.6,18.7546729940938,5.731123436136166,7.370147336653085,8.158923301626972,125.72476511051666,23.272267976002194,29.002870086556893,11.950103207975754,11.168590292600967,34.16293853075712,175.32177228827686,175.38596742695483,7.584319225742881,32.63569320650789,174.44832949993523,93.08907190400878,177.0,174.7737679196073
20.8,20.638451283217695,5.375700732606353,6.916744313199566,7.9116717187306405,130.88550939609942,24.809705630294214,28.61781257835954,10.947653274974595,13.755848089745758,36.226710569853864,176.54467566167972,176.39957662457746,8.406588554142049,31.646686874922562,175.7024219855938,99.23882252117686,177.11966396916782,176.23154488186853
21.0,22.442506294639962,5.459457311027435,7.813600304658009,7.7606053905835255,140.22328104537667,27.295214870760642,34.50319032128717,12.269934832247007,11.891727615836638,40.34343525127879,177.77536542790097,177.87556290272587,5.49942911440165,31.042421562334102,177.62283898343355,109.18085948304257,178.11741328026466,177.98663391930432
21.200000000000003,17.570375051885343,5.5834753947658,9.563881498967246,9.330891434577987,131.43668687362847,23.52828028382913,34.86155513936893,16.383463637612852,9.968062775984329,31.713128168077912,179.34360130550948,179.26507849723933,5.792745206966048,37.32356573831195,179.0937269622741,94.11312113531652,179.21883063732562,179.40415508384814
21.400000000000002,15.173609600858306,6.5954823464400425,10.092035750929654,9.694134985289859,131.7173005799807,23.23519015970531,30.876612485299855,14.950069575920436,9.457965456222308,37.432573096440784,181.12601747985292,180.8056190477846,7.138952267869304,38.776539941159434,180.345003032371,92.94076063882125,181.09846167771934,180.65299400119514
